,plotID,year,month,day,crop1Name,crop2Name,crop3Name,crop1Variety,crop2Variety,crop3Variety,seedTreatment1Bool,seedTreatment2Bool,seedTreatment3Bool,sowingReason,crop1SowingDensity,crop2SowingDensity,crop3SowingDensity,crop1SowingDepth,crop2SowingDepth,crop3SowingDepth,sowingTimelinessDescription,comments,site,activity_type,date,costs_activity_dollars,costs_product_applied_dollars,revenue_crops_dollars,harvestOutcome,harvestReason,crop1Yield,crop2Yield,crop3Yield,terminationState,name,unitsAppliedKgOrLitres,appliedAmount,targetPest
3913,ROSEWORTHY_S1.2_P2312_R2,2023,7,26,,,,,,,,,,,,,,,,,,0.025kg/ha+0.42L/ha+0.1L/ha+0.5% wv applied at Z-30 stage (mix = Paradigma + LVE Agritone + Archer + Uptake),roseworthy,herbicide,2023-07-26,11.0,3.36,0.0,,,,,,,LVA Agritone,L,0.42,
3914,ROSEWORTHY_S1.2_P2312_R2,2023,7,26,,,,,,,,,,,,,,,,,,0.025kg/ha+0.42L/ha+0.1L/ha+0.5% wv applied at Z-30 stage (mix = Paradigma + LVE Agritone + Archer + Uptake),roseworthy,herbicide,2023-07-26,11.0,12.25,0.0,,,,,,,Paradigm,kg,0.025,
3915,ROSEWORTHY_S1.2_P2312_R2,2023,7,27,,,,,,,,,,,,,,,,,,100kg/ha topdressing,roseworthy,fertiliser,2023-07-27,8.5,50.0,0.0,,,,,,,Urea,kg,100.0,
3916,ROSEWORTHY_S1.2_P2312_R2,2023,9,5,,,,,,,,,,,,,,,,,,1L/ha applied at Flag leave stage - all cereal crops (single),roseworthy,fungicide,2023-09-05,11.0,14.5,0.0,,,,,,,TazerXpert,L,1.0,
3917,ROSEWORTHY_S1.2_P2312_R2,2023,9,22,,,,,,,,,,,,,,,,,,"0.03L/ha applied post-flowering/maturity - whole site (Protect the pods target pulse/canola, but went whole site)",roseworthy,pesticide,2023-09-22,11.0,2.8794,0.0,,,,,,,Trojan,L,0.03,insects
3918,ROSEWORTHY_S1.2_P2312_R2,2023,11,7,wheat,,,,,,,,,,,,,,,,,,roseworthy,termination,2023-11-07,80.0,0.0,1852.2900000000002,success,sale,5613.0,,,stubble,,,,
3919,ROSEWORTHY_S1.2_P2312_R2,2023,12,19,,,,,,,,,,,,,,,,,,2L/ha+3L/ha+1% applied as post-harvest - Whole site (mix = 2 L/ha + 3 L/ha AMS 1% water volume / Banjo 1% wv),roseworthy,herbicide,2023-12-19,11.0,24.0,0.0,,,,,,,Crucial,L,2.0,
3920,ROSEWORTHY_S1.2_P2312_R2,2023,12,19,,,,,,,,,,,,,,,,,,2L/ha+3L/ha+1% applied as post-harvest - Whole site (mix = 2 L/ha + 3 L/ha AMS 1% water volume / Banjo 1% wv),roseworthy,herbicide,2023-12-19,11.0,60.0,0.0,,,,,,,Gluphosinate,L,3.0,
3921,ROSEWORTHY_S1.2_P2312_R3,2023,4,15,,,,,,,,,,,,,,,,,,2L/ha applied as Knockdown - Whole site,roseworthy,herbicide,2023-04-15,11.0,24.0,0.0,,,,,,,Crucial,L,2.0,
3922,ROSEWORTHY_S1.2_P2312_R3,2023,5,10,,,,,,,,,,,,,,,,,,2L/ha applied as Knockdown - Whole site,roseworthy,herbicide,2023-05-10,11.0,9.9,0.0,,,,,,,Paraquat,L,2.0,
3923,ROSEWORTHY_S1.2_P2312_R3,2023,5,15,,,,,,,,,,,,,,,,,,1.5kg/ha applied pre-sowing,roseworthy,pesticide,2023-05-15,11.0,112.5,0.0,,,,,,,MouseOff,kg,1.5,mice
3924,ROSEWORTHY_S1.2_P2312_R3,2023,5,23,,,,,,,,,,,,,,,,,,1.25L/ha applied pre-sowing,roseworthy,herbicide,2023-05-23,11.0,12.5,0.0,,,,,,,Overwatch,L,1.25,
3925,ROSEWORTHY_S1.2_P2312_R3,2023,5,24,,,,,,,,,,,,,,,,,,"110kg/ha applied pre-sowing, banded below seed",roseworthy,fertiliser,2023-05-24,8.5,63.24999999999999,0.0,,,,,,,DAP,kg,110.0,
3926,ROSEWORTHY_S1.2_P2312_R3,2023,5,24,,,,,,,,,,,,,,,,,,1L/ha applied as pre-sowing - Whole site,roseworthy,herbicide,2023-05-24,11.0,13.5,0.0,,,,,,,Chlorpyriphos,L,1.0,
3927,ROSEWORTHY_S1.2_P2312_R3,2023,5,24,,,,,,,,,,,,,,,,,,2L/ha applied as pre-sowing - Whole site,roseworthy,herbicide,2023-05-24,11.0,24.0,0.0,,,,,,,Crucial,L,2.0,
3928,ROSEWORTHY_S1.2_P2312_R3,2023,5,24,wheat,,,calibre,,,True,,,sale,207.0,,,37.0,,,On-time,,roseworthy,sowing,2023-05-24,50.0,0.0,0.0,,,,,,,,,,
3929,ROSEWORTHY_S1.2_P2312_R3,2023,6,1,,,,,,,,,,,,,,,,,,0.05L/ha applied before establishment - whole site,roseworthy,pesticide,2023-06-01,11.0,6.75,0.0,,,,,,,Albatross,L,0.05,insects
3930,ROSEWORTHY_S1.2_P2312_R3,2023,6,2,,,,,,,,,,,,,,,,,,1.5kg/ha applied before estableshment,roseworthy,pesticide,2023-06-02,11.0,112.5,0.0,,,,,,,MouseOff,kg,1.5,mice
3931,ROSEWORTHY_S1.2_P2312_R3,2023,7,24,,,,,,,,,,,,,,,,,,1.5kg/ha applied at early growth development,roseworthy,pesticide,2023-07-24,11.0,112.5,0.0,,,,,,,MouseOff,kg,1.5,mice
3932,ROSEWORTHY_S1.2_P2312_R3,2023,7,25,,,,,,,,,,,,,,,,,,0.3L/ha applied at Z-30 stage (cereal) / pre-canopy close (pulse) - whole site,roseworthy,fungicide,2023-07-25,11.0,16.349999999999998,0.0,,,,,,,Aviator Xpro,L,0.3,
3933,ROSEWORTHY_S1.2_P2312_R3,2023,7,26,,,,,,,,,,,,,,,,,,0.025kg/ha+0.42L/ha+0.1L/ha+0.5% wv applied at Z-30 stage (mix = Paradigma + LVE Agritone + Archer + Uptake),roseworthy,herbicide,2023-07-26,11.0,1.4500000000000002,0.0,,,,,,,Archer,L,0.1,
3934,ROSEWORTHY_S1.2_P2312_R3,2023,7,26,,,,,,,,,,,,,,,,,,0.025kg/ha+0.42L/ha+0.1L/ha+0.5% wv applied at Z-30 stage (mix = Paradigma + LVE Agritone + Archer + Uptake),roseworthy,herbicide,2023-07-26,11.0,3.36,0.0,,,,,,,LVA Agritone,L,0.42,
3935,ROSEWORTHY_S1.2_P2312_R3,2023,7,26,,,,,,,,,,,,,,,,,,0.025kg/ha+0.42L/ha+0.1L/ha+0.5% wv applied at Z-30 stage (mix = Paradigma + LVE Agritone + Archer + Uptake),roseworthy,herbicide,2023-07-26,11.0,12.25,0.0,,,,,,,Paradigm,kg,0.025,
3936,ROSEWORTHY_S1.2_P2312_R3,2023,7,27,,,,,,,,,,,,,,,,,,100kg/ha topdressing,roseworthy,fertiliser,2023-07-27,8.5,50.0,0.0,,,,,,,Urea,kg,100.0,
3937,ROSEWORTHY_S1.2_P2312_R3,2023,9,5,,,,,,,,,,,,,,,,,,1L/ha applied at Flag leave stage - all cereal crops (single),roseworthy,fungicide,2023-09-05,11.0,14.5,0.0,,,,,,,TazerXpert,L,1.0,
3938,ROSEWORTHY_S1.2_P2312_R3,2023,9,22,,,,,,,,,,,,,,,,,,"0.03L/ha applied post-flowering/maturity - whole site (Protect the pods target pulse/canola, but went whole site)",roseworthy,pesticide,2023-09-22,11.0,2.8794,0.0,,,,,,,Trojan,L,0.03,insects
3939,ROSEWORTHY_S1.2_P2312_R3,2023,11,7,wheat,,,,,,,,,,,,,,,,,,roseworthy,termination,2023-11-07,80.0,0.0,1238.8200000000002,success,sale,3754.0,,,stubble,,,,
3940,ROSEWORTHY_S1.2_P2312_R3,2023,12,19,,,,,,,,,,,,,,,,,,2L/ha+3L/ha+1% applied as post-harvest - Whole site (mix = 2 L/ha + 3 L/ha AMS 1% water volume / Banjo 1% wv),roseworthy,herbicide,2023-12-19,11.0,24.0,0.0,,,,,,,Crucial,L,2.0,
3941,ROSEWORTHY_S1.2_P2312_R3,2023,12,19,,,,,,,,,,,,,,,,,,2L/ha+3L/ha+1% applied as post-harvest - Whole site (mix = 2 L/ha + 3 L/ha AMS 1% water volume / Banjo 1% wv),roseworthy,herbicide,2023-12-19,11.0,60.0,0.0,,,,,,,Gluphosinate,L,3.0,
3942,ROSEWORTHY_S1.2_P3123_R1,2023,4,15,,,,,,,,,,,,,,,,,,2L/ha applied as Knockdown - Whole site,roseworthy,herbicide,2023-04-15,11.0,24.0,0.0,,,,,,,Crucial,L,2.0,
3943,ROSEWORTHY_S1.2_P3123_R1,2023,5,10,,,,,,,,,,,,,,,,,,2L/ha applied as Knockdown - Whole site,roseworthy,herbicide,2023-05-10,11.0,9.9,0.0,,,,,,,Paraquat,L,2.0,
3944,ROSEWORTHY_S1.2_P3123_R1,2023,5,15,,,,,,,,,,,,,,,,,,1.5kg/ha applied pre-sowing,roseworthy,pesticide,2023-05-15,11.0,112.5,0.0,,,,,,,MouseOff,kg,1.5,mice
3945,ROSEWORTHY_S1.2_P3123_R1,2023,5,23,,,,,,,,,,,,,,,,,,1.25L/ha applied pre-sowing,roseworthy,herbicide,2023-05-23,11.0,12.5,0.0,,,,,,,Overwatch,L,1.25,
3946,ROSEWORTHY_S1.2_P3123_R1,2023,5,24,,,,,,,,,,,,,,,,,,"110kg/ha applied pre-sowing, banded below seed",roseworthy,fertiliser,2023-05-24,8.5,63.24999999999999,0.0,,,,,,,DAP,kg,110.0,
3947,ROSEWORTHY_S1.2_P3123_R1,2023,5,24,,,,,,,,,,,,,,,,,,1L/ha applied as pre-sowing - Whole site,roseworthy,herbicide,2023-05-24,11.0,13.5,0.0,,,,,,,Chlorpyriphos,L,1.0,
3948,ROSEWORTHY_S1.2_P3123_R1,2023,5,24,,,,,,,,,,,,,,,,,,2L/ha applied as pre-sowing - Whole site,roseworthy,herbicide,2023-05-24,11.0,24.0,0.0,,,,,,,Crucial,L,2.0,
3949,ROSEWORTHY_S1.2_P3123_R1,2023,5,24,barley,,,compass,,,True,,,sale,181.0,,,31.0,,,On-time,,roseworthy,sowing,2023-05-24,50.0,0.0,0.0,,,,,,,,,,
3950,ROSEWORTHY_S1.2_P3123_R1,2023,6,1,,,,,,,,,,,,,,,,,,0.05L/ha applied before establishment - whole site,roseworthy,pesticide,2023-06-01,11.0,6.75,0.0,,,,,,,Albatross,L,0.05,insects
3951,ROSEWORTHY_S1.2_P3123_R1,2023,6,2,,,,,,,,,,,,,,,,,,1.5kg/ha applied before estableshment,roseworthy,pesticide,2023-06-02,11.0,112.5,0.0,,,,,,,MouseOff,kg,1.5,mice
3952,ROSEWORTHY_S1.2_P3123_R1,2023,7,24,,,,,,,,,,,,,,,,,,1.5kg/ha applied at early growth development,roseworthy,pesticide,2023-07-24,11.0,112.5,0.0,,,,,,,MouseOff,kg,1.5,mice
3953,ROSEWORTHY_S1.2_P3123_R1,2023,7,25,,,,,,,,,,,,,,,,,,0.3L/ha applied at Z-30 stage (cereal) / pre-canopy close (pulse) - whole site,roseworthy,fungicide,2023-07-25,11.0,16.349999999999998,0.0,,,,,,,Aviator Xpro,L,0.3,
3954,ROSEWORTHY_S1.2_P3123_R1,2023,7,26,,,,,,,,,,,,,,,,,,0.025kg/ha+0.42L/ha+0.1L/ha+0.5% wv applied at Z-30 stage (mix = Paradigma + LVE Agritone + Archer + Uptake),roseworthy,herbicide,2023-07-26,11.0,1.4500000000000002,0.0,,,,,,,Archer,L,0.1,
3955,ROSEWORTHY_S1.2_P3123_R1,2023,7,26,,,,,,,,,,,,,,,,,,0.025kg/ha+0.42L/ha+0.1L/ha+0.5% wv applied at Z-30 stage (mix = Paradigma + LVE Agritone + Archer + Uptake),roseworthy,herbicide,2023-07-26,11.0,3.36,0.0,,,,,,,LVA Agritone,L,0.42,
3956,ROSEWORTHY_S1.2_P3123_R1,2023,7,26,,,,,,,,,,,,,,,,,,0.025kg/ha+0.42L/ha+0.1L/ha+0.5% wv applied at Z-30 stage (mix = Paradigma + LVE Agritone + Archer + Uptake),roseworthy,herbicide,2023-07-26,11.0,12.25,0.0,,,,,,,Paradigm,kg,0.025,
3957,ROSEWORTHY_S1.2_P3123_R1,2023,7,27,,,,,,,,,,,,,,,,,,100kg/ha topdressing,roseworthy,fertiliser,2023-07-27,8.5,50.0,0.0,,,,,,,Urea,kg,100.0,
3958,ROSEWORTHY_S1.2_P3123_R1,2023,9,5,,,,,,,,,,,,,,,,,,1L/ha applied at Flag leave stage - all cereal crops (single),roseworthy,fungicide,2023-09-05,11.0,14.5,0.0,,,,,,,TazerXpert,L,1.0,
3959,ROSEWORTHY_S1.2_P3123_R1,2023,9,22,,,,,,,,,,,,,,,,,,"0.03L/ha applied post-flowering/maturity - whole site (Protect the pods target pulse/canola, but went whole site)",roseworthy,pesticide,2023-09-22,11.0,2.8794,0.0,,,,,,,Trojan,L,0.03,insects
3960,ROSEWORTHY_S1.2_P3123_R1,2023,11,7,barley,,,,,,,,,,,,,,,,,,roseworthy,termination,2023-11-07,80.0,0.0,1510.562,success,sale,5069.0,,,stubble,,,,
3961,ROSEWORTHY_S1.2_P3123_R1,2023,12,19,,,,,,,,,,,,,,,,,,2L/ha+3L/ha+1% applied as post-harvest - Whole site (mix = 2 L/ha + 3 L/ha AMS 1% water volume / Banjo 1% wv),roseworthy,herbicide,2023-12-19,11.0,24.0,0.0,,,,,,,Crucial,L,2.0,
3962,ROSEWORTHY_S1.2_P3123_R1,2023,12,19,,,,,,,,,,,,,,,,,,2L/ha+3L/ha+1% applied as post-harvest - Whole site (mix = 2 L/ha + 3 L/ha AMS 1% water volume / Banjo 1% wv),roseworthy,herbicide,2023-12-19,11.0,60.0,0.0,,,,,,,Gluphosinate,L,3.0,
3963,ROSEWORTHY_S1.2_P3123_R2,2023,4,15,,,,,,,,,,,,,,,,,,2L/ha applied as Knockdown - Whole site,roseworthy,herbicide,2023-04-15,11.0,24.0,0.0,,,,,,,Crucial,L,2.0,
3964,ROSEWORTHY_S1.2_P3123_R2,2023,5,10,,,,,,,,,,,,,,,,,,2L/ha applied as Knockdown - Whole site,roseworthy,herbicide,2023-05-10,11.0,9.9,0.0,,,,,,,Paraquat,L,2.0,
3965,ROSEWORTHY_S1.2_P3123_R2,2023,5,15,,,,,,,,,,,,,,,,,,1.5kg/ha applied pre-sowing,roseworthy,pesticide,2023-05-15,11.0,112.5,0.0,,,,,,,MouseOff,kg,1.5,mice
3966,ROSEWORTHY_S1.2_P3123_R2,2023,5,23,,,,,,,,,,,,,,,,,,1.25L/ha applied pre-sowing,roseworthy,herbicide,2023-05-23,11.0,12.5,0.0,,,,,,,Overwatch,L,1.25,
3967,ROSEWORTHY_S1.2_P3123_R2,2023,5,24,,,,,,,,,,,,,,,,,,"110kg/ha applied pre-sowing, banded below seed",roseworthy,fertiliser,2023-05-24,8.5,63.24999999999999,0.0,,,,,,,DAP,kg,110.0,
3968,ROSEWORTHY_S1.2_P3123_R2,2023,5,24,,,,,,,,,,,,,,,,,,1L/ha applied as pre-sowing - Whole site,roseworthy,herbicide,2023-05-24,11.0,13.5,0.0,,,,,,,Chlorpyriphos,L,1.0,
3969,ROSEWORTHY_S1.2_P3123_R2,2023,5,24,,,,,,,,,,,,,,,,,,2L/ha applied as pre-sowing - Whole site,roseworthy,herbicide,2023-05-24,11.0,24.0,0.0,,,,,,,Crucial,L,2.0,
3970,ROSEWORTHY_S1.2_P3123_R2,2023,5,24,barley,,,compass,,,True,,,sale,183.0,,,33.0,,,On-time,,roseworthy,sowing,2023-05-24,50.0,0.0,0.0,,,,,,,,,,
3971,ROSEWORTHY_S1.2_P3123_R2,2023,6,1,,,,,,,,,,,,,,,,,,0.05L/ha applied before establishment - whole site,roseworthy,pesticide,2023-06-01,11.0,6.75,0.0,,,,,,,Albatross,L,0.05,insects
3972,ROSEWORTHY_S1.2_P3123_R2,2023,6,2,,,,,,,,,,,,,,,,,,1.5kg/ha applied before estableshment,roseworthy,pesticide,2023-06-02,11.0,112.5,0.0,,,,,,,MouseOff,kg,1.5,mice
3973,ROSEWORTHY_S1.2_P3123_R2,2023,7,24,,,,,,,,,,,,,,,,,,1.5kg/ha applied at early growth development,roseworthy,pesticide,2023-07-24,11.0,112.5,0.0,,,,,,,MouseOff,kg,1.5,mice
3974,ROSEWORTHY_S1.2_P3123_R2,2023,7,25,,,,,,,,,,,,,,,,,,0.3L/ha applied at Z-30 stage (cereal) / pre-canopy close (pulse) - whole site,roseworthy,fungicide,2023-07-25,11.0,16.349999999999998,0.0,,,,,,,Aviator Xpro,L,0.3,
3975,ROSEWORTHY_S1.2_P3123_R2,2023,7,26,,,,,,,,,,,,,,,,,,0.025kg/ha+0.42L/ha+0.1L/ha+0.5% wv applied at Z-30 stage (mix = Paradigma + LVE Agritone + Archer + Uptake),roseworthy,herbicide,2023-07-26,11.0,1.4500000000000002,0.0,,,,,,,Archer,L,0.1,
3976,ROSEWORTHY_S1.2_P3123_R2,2023,7,26,,,,,,,,,,,,,,,,,,0.025kg/ha+0.42L/ha+0.1L/ha+0.5% wv applied at Z-30 stage (mix = Paradigma + LVE Agritone + Archer + Uptake),roseworthy,herbicide,2023-07-26,11.0,3.36,0.0,,,,,,,LVA Agritone,L,0.42,
3977,ROSEWORTHY_S1.2_P3123_R2,2023,7,26,,,,,,,,,,,,,,,,,,0.025kg/ha+0.42L/ha+0.1L/ha+0.5% wv applied at Z-30 stage (mix = Paradigma + LVE Agritone + Archer + Uptake),roseworthy,herbicide,2023-07-26,11.0,12.25,0.0,,,,,,,Paradigm,kg,0.025,
3978,ROSEWORTHY_S1.2_P3123_R2,2023,7,27,,,,,,,,,,,,,,,,,,100kg/ha topdressing,roseworthy,fertiliser,2023-07-27,8.5,50.0,0.0,,,,,,,Urea,kg,100.0,
3979,ROSEWORTHY_S1.2_P3123_R2,2023,9,5,,,,,,,,,,,,,,,,,,1L/ha applied at Flag leave stage - all cereal crops (single),roseworthy,fungicide,2023-09-05,11.0,14.5,0.0,,,,,,,TazerXpert,L,1.0,
3980,ROSEWORTHY_S1.2_P3123_R2,2023,9,22,,,,,,,,,,,,,,,,,,"0.03L/ha applied post-flowering/maturity - whole site (Protect the pods target pulse/canola, but went whole site)",roseworthy,pesticide,2023-09-22,11.0,2.8794,0.0,,,,,,,Trojan,L,0.03,insects
3981,ROSEWORTHY_S1.2_P3123_R2,2023,11,7,barley,,,,,,,,,,,,,,,,,,roseworthy,termination,2023-11-07,80.0,0.0,1532.018,success,sale,5141.0,,,stubble,,,,
3982,ROSEWORTHY_S1.2_P3123_R2,2023,12,19,,,,,,,,,,,,,,,,,,2L/ha+3L/ha+1% applied as post-harvest - Whole site (mix = 2 L/ha + 3 L/ha AMS 1% water volume / Banjo 1% wv),roseworthy,herbicide,2023-12-19,11.0,24.0,0.0,,,,,,,Crucial,L,2.0,
3983,ROSEWORTHY_S1.2_P3123_R2,2023,12,19,,,,,,,,,,,,,,,,,,2L/ha+3L/ha+1% applied as post-harvest - Whole site (mix = 2 L/ha + 3 L/ha AMS 1% water volume / Banjo 1% wv),roseworthy,herbicide,2023-12-19,11.0,60.0,0.0,,,,,,,Gluphosinate,L,3.0,
3984,ROSEWORTHY_S1.2_P3123_R3,2023,4,15,,,,,,,,,,,,,,,,,,2L/ha applied as Knockdown - Whole site,roseworthy,herbicide,2023-04-15,11.0,24.0,0.0,,,,,,,Crucial,L,2.0,
3985,ROSEWORTHY_S1.2_P3123_R3,2023,5,10,,,,,,,,,,,,,,,,,,2L/ha applied as Knockdown - Whole site,roseworthy,herbicide,2023-05-10,11.0,9.9,0.0,,,,,,,Paraquat,L,2.0,
3986,ROSEWORTHY_S1.2_P3123_R3,2023,5,15,,,,,,,,,,,,,,,,,,1.5kg/ha applied pre-sowing,roseworthy,pesticide,2023-05-15,11.0,112.5,0.0,,,,,,,MouseOff,kg,1.5,mice
3987,ROSEWORTHY_S1.2_P3123_R3,2023,5,23,,,,,,,,,,,,,,,,,,1.25L/ha applied pre-sowing,roseworthy,herbicide,2023-05-23,11.0,12.5,0.0,,,,,,,Overwatch,L,1.25,
3988,ROSEWORTHY_S1.2_P3123_R3,2023,5,24,,,,,,,,,,,,,,,,,,"110kg/ha applied pre-sowing, banded below seed",roseworthy,fertiliser,2023-05-24,8.5,63.24999999999999,0.0,,,,,,,DAP,kg,110.0,
3989,ROSEWORTHY_S1.2_P3123_R3,2023,5,24,,,,,,,,,,,,,,,,,,1L/ha applied as pre-sowing - Whole site,roseworthy,herbicide,2023-05-24,11.0,13.5,0.0,,,,,,,Chlorpyriphos,L,1.0,
3990,ROSEWORTHY_S1.2_P3123_R3,2023,5,24,,,,,,,,,,,,,,,,,,2L/ha applied as pre-sowing - Whole site,roseworthy,herbicide,2023-05-24,11.0,24.0,0.0,,,,,,,Crucial,L,2.0,
3991,ROSEWORTHY_S1.2_P3123_R3,2023,5,24,barley,,,compass,,,True,,,sale,184.0,,,34.0,,,On-time,,roseworthy,sowing,2023-05-24,50.0,0.0,0.0,,,,,,,,,,
3992,ROSEWORTHY_S1.2_P3123_R3,2023,6,1,,,,,,,,,,,,,,,,,,0.05L/ha applied before establishment - whole site,roseworthy,pesticide,2023-06-01,11.0,6.75,0.0,,,,,,,Albatross,L,0.05,insects
3993,ROSEWORTHY_S1.2_P3123_R3,2023,6,2,,,,,,,,,,,,,,,,,,1.5kg/ha applied before estableshment,roseworthy,pesticide,2023-06-02,11.0,112.5,0.0,,,,,,,MouseOff,kg,1.5,mice
3994,ROSEWORTHY_S1.2_P3123_R3,2023,7,24,,,,,,,,,,,,,,,,,,1.5kg/ha applied at early growth development,roseworthy,pesticide,2023-07-24,11.0,112.5,0.0,,,,,,,MouseOff,kg,1.5,mice
3995,ROSEWORTHY_S1.2_P3123_R3,2023,7,25,,,,,,,,,,,,,,,,,,0.3L/ha applied at Z-30 stage (cereal) / pre-canopy close (pulse) - whole site,roseworthy,fungicide,2023-07-25,11.0,16.349999999999998,0.0,,,,,,,Aviator Xpro,L,0.3,
3996,ROSEWORTHY_S1.2_P3123_R3,2023,7,26,,,,,,,,,,,,,,,,,,0.025kg/ha+0.42L/ha+0.1L/ha+0.5% wv applied at Z-30 stage (mix = Paradigma + LVE Agritone + Archer + Uptake),roseworthy,herbicide,2023-07-26,11.0,1.4500000000000002,0.0,,,,,,,Archer,L,0.1,
3997,ROSEWORTHY_S1.2_P3123_R3,2023,7,26,,,,,,,,,,,,,,,,,,0.025kg/ha+0.42L/ha+0.1L/ha+0.5% wv applied at Z-30 stage (mix = Paradigma + LVE Agritone + Archer + Uptake),roseworthy,herbicide,2023-07-26,11.0,3.36,0.0,,,,,,,LVA Agritone,L,0.42,
3998,ROSEWORTHY_S1.2_P3123_R3,2023,7,26,,,,,,,,,,,,,,,,,,0.025kg/ha+0.42L/ha+0.1L/ha+0.5% wv applied at Z-30 stage (mix = Paradigma + LVE Agritone + Archer + Uptake),roseworthy,herbicide,2023-07-26,11.0,12.25,0.0,,,,,,,Paradigm,kg,0.025,
3999,ROSEWORTHY_S1.2_P3123_R3,2023,7,27,,,,,,,,,,,,,,,,,,100kg/ha topdressing,roseworthy,fertiliser,2023-07-27,8.5,50.0,0.0,,,,,,,Urea,kg,100.0,
4000,ROSEWORTHY_S1.2_P3123_R3,2023,9,5,,,,,,,,,,,,,,,,,,1L/ha applied at Flag leave stage - all cereal crops (single),roseworthy,fungicide,2023-09-05,11.0,14.5,0.0,,,,,,,TazerXpert,L,1.0,
4001,ROSEWORTHY_S1.2_P3123_R3,2023,9,22,,,,,,,,,,,,,,,,,,"0.03L/ha applied post-flowering/maturity - whole site (Protect the pods target pulse/canola, but went whole site)",roseworthy,pesticide,2023-09-22,11.0,2.8794,0.0,,,,,,,Trojan,L,0.03,insects
4002,ROSEWORTHY_S1.2_P3123_R3,2023,11,7,barley,,,,,,,,,,,,,,,,,,roseworthy,termination,2023-11-07,80.0,0.0,1564.5,success,sale,5250.0,,,stubble,,,,
4003,ROSEWORTHY_S1.2_P3123_R3,2023,12,19,,,,,,,,,,,,,,,,,,2L/ha+3L/ha+1% applied as post-harvest - Whole site (mix = 2 L/ha + 3 L/ha AMS 1% water volume / Banjo 1% wv),roseworthy,herbicide,2023-12-19,11.0,24.0,0.0,,,,,,,Crucial,L,2.0,
4004,ROSEWORTHY_S1.2_P3123_R3,2023,12,19,,,,,,,,,,,,,,,,,,2L/ha+3L/ha+1% applied as post-harvest - Whole site (mix = 2 L/ha + 3 L/ha AMS 1% water volume / Banjo 1% wv),roseworthy,herbicide,2023-12-19,11.0,60.0,0.0,,,,,,,Gluphosinate,L,3.0,
4005,ROSEWORTHY_S2_P1212_R1,2023,4,15,,,,,,,,,,,,,,,,,,2L/ha applied as Knockdown - Whole site,roseworthy,herbicide,2023-04-15,11.0,24.0,0.0,,,,,,,Crucial,L,2.0,
4006,ROSEWORTHY_S2_P1212_R1,2023,5,10,,,,,,,,,,,,,,,,,,2L/ha applied as Knockdown - Whole site,roseworthy,herbicide,2023-05-10,11.0,9.9,0.0,,,,,,,Paraquat,L,2.0,
4007,ROSEWORTHY_S2_P1212_R1,2023,5,15,,,,,,,,,,,,,,,,,,1.5kg/ha applied pre-sowing,roseworthy,pesticide,2023-05-15,11.0,112.5,0.0,,,,,,,MouseOff,kg,1.5,mice
4008,ROSEWORTHY_S2_P1212_R1,2023,5,23,,,,,,,,,,,,,,,,,,1.1kg/ha applied pre-sowing,roseworthy,herbicide,2023-05-23,11.0,27.500000000000004,0.0,,,,,,,Edge 900DF,kg,1.1,
4009,ROSEWORTHY_S2_P1212_R1,2023,5,24,,,,,,,,,,,,,,,,,,"110kg/ha applied pre-sowing, banded below seed",roseworthy,fertiliser,2023-05-24,8.5,63.24999999999999,0.0,,,,,,,DAP,kg,110.0,
4010,ROSEWORTHY_S2_P1212_R1,2023,5,24,,,,,,,,,,,,,,,,,,1L/ha applied as pre-sowing - Whole site,roseworthy,herbicide,2023-05-24,11.0,13.5,0.0,,,,,,,Chlorpyriphos,L,1.0,
4011,ROSEWORTHY_S2_P1212_R1,2023,5,24,,,,,,,,,,,,,,,,,,2L/ha applied as pre-sowing - Whole site,roseworthy,herbicide,2023-05-24,11.0,24.0,0.0,,,,,,,Crucial,L,2.0,
4012,ROSEWORTHY_S2_P1212_R1,2023,5,24,lentil,,,hurricane xt,,,True,,,sale,120.0,,,30.0,,,On-time,,roseworthy,sowing,2023-05-24,50.0,0.0,0.0,,,,,,,,,,
4013,ROSEWORTHY_S2_P1212_R1,2023,6,1,,,,,,,,,,,,,,,,,,0.05L/ha applied before establishment - whole site,roseworthy,pesticide,2023-06-01,11.0,6.75,0.0,,,,,,,Albatross,L,0.05,insects
4014,ROSEWORTHY_S2_P1212_R1,2023,6,2,,,,,,,,,,,,,,,,,,1.5kg/ha applied before estableshment,roseworthy,pesticide,2023-06-02,11.0,112.5,0.0,,,,,,,MouseOff,kg,1.5,mice
4015,ROSEWORTHY_S2_P1212_R1,2023,7,11,,,,,,,,,,,,,,,,,,0.5L/ha+1%wv applied at ~4-5 nodes (mix = Grasidim + Hasten),roseworthy,herbicide,2023-07-11,11.0,15.0,0.0,,,,,,,Grasidim,L,0.5,
4016,ROSEWORTHY_S2_P1212_R1,2023,7,24,,,,,,,,,,,,,,,,,,1.5kg/ha applied at early growth development,roseworthy,pesticide,2023-07-24,11.0,112.5,0.0,,,,,,,MouseOff,kg,1.5,mice
4017,ROSEWORTHY_S2_P1212_R1,2023,7,25,,,,,,,,,,,,,,,,,,0.3L/ha applied at Z-30 stage (cereal) / pre-canopy close (pulse) - whole site,roseworthy,fungicide,2023-07-25,11.0,16.349999999999998,0.0,,,,,,,Aviator Xpro,L,0.3,
