,plotID,year,month,day,crop1Name,crop2Name,crop3Name,crop1Variety,crop2Variety,crop3Variety,seedTreatment1Bool,seedTreatment2Bool,seedTreatment3Bool,sowingReason,crop1SowingDensity,crop2SowingDensity,crop3SowingDensity,crop1SowingDepth,crop2SowingDepth,crop3SowingDepth,sowingTimelinessDescription,comments,site,activity_type,date,costs_activity_dollars,costs_product_applied_dollars,revenue_crops_dollars,SITE,harvestOutcome,harvestReason,crop1Yield,crop2Yield,crop3Yield,terminationState,name,unitsAppliedKgOrLitres,appliedAmount,targetPest
12810,STREATHAM_S5_P2312_R3,2023,9,12,,,,,,,,,,,,,,,,,,N2 trts + all other non N tactical wheat - urea 2. Taget 8 t/ha SFS standard,streatham,fertiliser,2023-09-12,8.5,57.5,0.0,,,,,,,,Urea,kg,115.0,
12811,STREATHAM_S5_P2312_R3,2023,9,13,,,,,,,,,,,,,,,,,,Flag -2,streatham,fungicide,2023-09-13,11.0,57.12,0.0,,,,,,,,Radial,L,0.84,
12812,STREATHAM_S5_P2312_R3,2023,9,13,,,,,,,,,,,,,,,,,,Flag -2,streatham,fungicide,2023-09-13,11.0,57.12,0.0,,,,,,,,Radial,L,0.84,
12813,STREATHAM_S5_P2312_R3,2023,9,27,,,,,,,,,,,,,,,,,,N2 trts + all other non N tactical wheat - urea 3. Taget 8 t/ha SFS standard,streatham,fertiliser,2023-09-27,8.5,57.5,0.0,,,,,,,,Urea,kg,115.0,
12814,STREATHAM_S5_P2312_R3,2023,10,8,,,,,,,,,,,,,,,,,,GS-39,streatham,fungicide,2023-10-08,11.0,27.25,0.0,,,,,,,,Aviator Xpro,L,0.5,
12815,STREATHAM_S5_P2312_R3,2023,10,8,,,,,,,,,,,,,,,,,,GS-39,streatham,fungicide,2023-10-08,11.0,27.25,0.0,,,,,,,,Aviator Xpro,L,0.5,
12816,STREATHAM_S5_P2312_R3,2024,1,12,Wheat,,,,,,,,,,,,,,,,,,streatham,termination,2024-01-12,80.0,0.0,1941.0600000000002,,success,sale,5882.0,,,stubble,,,,
12817,STREATHAM_S5_P3123_R1,2023,5,2,,,,,,,,,,,,,,,,,,Pre sowing - Knockdown,streatham,herbicide,2023-05-02,11.0,2.8000000000000003,0.0,,,,,,,,AMS,kg,0.8,
12818,STREATHAM_S5_P3123_R1,2023,5,2,,,,,,,,,,,,,,,,,,Pre sowing - Knockdown,streatham,herbicide,2023-05-02,11.0,36.0,0.0,,,,,,,,Crucial,L,3.0,
12819,STREATHAM_S5_P3123_R1,2023,5,5,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-05,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12820,STREATHAM_S5_P3123_R1,2023,5,11,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-11,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12821,STREATHAM_S5_P3123_R1,2023,5,17,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-17,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12822,STREATHAM_S5_P3123_R1,2023,5,22,,,,,,,,,,,,,,,,,,IBS - ,streatham,herbicide,2023-05-22,11.0,37.56,0.0,,,,,,,,Boxer Gold,L,3.0,
12823,STREATHAM_S5_P3123_R1,2023,5,22,,,,,,,,,,,,,,,,,,IBS - ,streatham,herbicide,2023-05-22,11.0,51.0,0.0,,,,,,,,Avadex Xtra,L,3.0,
12824,STREATHAM_S5_P3123_R1,2023,5,22,,,,,,,,,,,,,,,,,,all site - PSPE,streatham,pesticide,2023-05-22,11.0,11.6,0.0,,,,,,,,Pyrinex Super,L,1.0,RLEM
12825,STREATHAM_S5_P3123_R1,2023,5,23,,,,,,,,,,,,,,,,,,,streatham,fertiliser,2023-05-23,8.5,74.75,0.0,,,,,,,,MAP,kg,130.0,
12826,STREATHAM_S5_P3123_R1,2023,5,23,barley,,,rgt planet,,,True,,,sale,180.0,,,15.0,,,On-time,,streatham,sowing,2023-05-23,50.0,0.0,0.0,STREATHAM,,,,,,,,,,
12827,STREATHAM_S5_P3123_R1,2023,5,24,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-24,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12828,STREATHAM_S5_P3123_R1,2023,6,2,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs,streatham,pesticide,2023-06-02,11.0,75.0,0.0,,,,,,,,Metarex,kg,5.0,Slugs
12829,STREATHAM_S5_P3123_R1,2023,6,16,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs,streatham,pesticide,2023-06-16,11.0,75.0,0.0,,,,,,,,Metarex,kg,5.0,Slugs
12830,STREATHAM_S5_P3123_R1,2023,7,25,,,,,,,,,,,,,,,,,,GS13-30 - ,streatham,herbicide,2023-07-25,11.0,5.04,0.0,,,,,,,,Agritone LVE 570,kg,0.63,
12831,STREATHAM_S5_P3123_R1,2023,7,25,,,,,,,,,,,,,,,,,,GS13-30 - ,streatham,herbicide,2023-07-25,11.0,12.25,0.0,,,,,,,,Paradigm,kg,0.025,
12832,STREATHAM_S5_P3123_R1,2023,8,25,,,,,,,,,,,,,,,,,,Flag -2,streatham,fungicide,2023-08-25,11.0,22.349999999999998,0.0,,,,,,,,Prosaro,L,0.3,
12833,STREATHAM_S5_P3123_R1,2023,8,25,,,,,,,,,,,,,,,,,,Flag -2,streatham,fungicide,2023-08-25,11.0,22.349999999999998,0.0,,,,,,,,Prosaro,L,0.3,
12834,STREATHAM_S5_P3123_R1,2023,9,1,,,,,,,,,,,,,,,,,,Urea 1,streatham,fertiliser,2023-09-01,8.5,75.0,0.0,,,,,,,,Urea,kg,150.0,
12835,STREATHAM_S5_P3123_R1,2023,9,12,,,,,,,,,,,,,,,,,,Urea 2,streatham,fertiliser,2023-09-12,8.5,57.5,0.0,,,,,,,,Urea,kg,115.0,
12836,STREATHAM_S5_P3123_R1,2023,9,18,,,,,,,,,,,,,,,,,,GS 49,streatham,fungicide,2023-09-18,11.0,57.12,0.0,,,,,,,,Radial,L,0.84,
12837,STREATHAM_S5_P3123_R1,2023,9,18,,,,,,,,,,,,,,,,,,GS 49,streatham,fungicide,2023-09-18,11.0,57.12,0.0,,,,,,,,Radial,L,0.84,
12838,STREATHAM_S5_P3123_R1,2023,9,27,,,,,,,,,,,,,,,,,,Urea 3,streatham,fertiliser,2023-09-27,8.5,57.5,0.0,,,,,,,,Urea,kg,115.0,
12839,STREATHAM_S5_P3123_R1,2024,1,13,Barley,,,,,,,,,,,,,,,,,,streatham,termination,2024-01-13,80.0,0.0,2050.538,,success,sale,6881.0,,,stubble,,,,
12840,STREATHAM_S5_P3123_R2,2023,5,2,,,,,,,,,,,,,,,,,,Pre sowing - Knockdown,streatham,herbicide,2023-05-02,11.0,2.8000000000000003,0.0,,,,,,,,AMS,kg,0.8,
12841,STREATHAM_S5_P3123_R2,2023,5,2,,,,,,,,,,,,,,,,,,Pre sowing - Knockdown,streatham,herbicide,2023-05-02,11.0,36.0,0.0,,,,,,,,Crucial,L,3.0,
12842,STREATHAM_S5_P3123_R2,2023,5,5,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-05,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12843,STREATHAM_S5_P3123_R2,2023,5,11,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-11,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12844,STREATHAM_S5_P3123_R2,2023,5,17,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-17,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12845,STREATHAM_S5_P3123_R2,2023,5,22,,,,,,,,,,,,,,,,,,IBS - ,streatham,herbicide,2023-05-22,11.0,37.56,0.0,,,,,,,,Boxer Gold,L,3.0,
12846,STREATHAM_S5_P3123_R2,2023,5,22,,,,,,,,,,,,,,,,,,IBS - ,streatham,herbicide,2023-05-22,11.0,51.0,0.0,,,,,,,,Avadex Xtra,L,3.0,
12847,STREATHAM_S5_P3123_R2,2023,5,22,,,,,,,,,,,,,,,,,,all site - PSPE,streatham,pesticide,2023-05-22,11.0,11.6,0.0,,,,,,,,Pyrinex Super,L,1.0,RLEM
12848,STREATHAM_S5_P3123_R2,2023,5,23,,,,,,,,,,,,,,,,,,,streatham,fertiliser,2023-05-23,8.5,74.75,0.0,,,,,,,,MAP,kg,130.0,
12849,STREATHAM_S5_P3123_R2,2023,5,23,barley,,,rgt planet,,,True,,,sale,180.0,,,15.0,,,On-time,,streatham,sowing,2023-05-23,50.0,0.0,0.0,STREATHAM,,,,,,,,,,
12850,STREATHAM_S5_P3123_R2,2023,5,24,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-24,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12851,STREATHAM_S5_P3123_R2,2023,6,2,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs,streatham,pesticide,2023-06-02,11.0,75.0,0.0,,,,,,,,Metarex,kg,5.0,Slugs
12852,STREATHAM_S5_P3123_R2,2023,6,16,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs,streatham,pesticide,2023-06-16,11.0,75.0,0.0,,,,,,,,Metarex,kg,5.0,Slugs
12853,STREATHAM_S5_P3123_R2,2023,7,25,,,,,,,,,,,,,,,,,,GS13-30 - ,streatham,herbicide,2023-07-25,11.0,5.04,0.0,,,,,,,,Agritone LVE 570,kg,0.63,
12854,STREATHAM_S5_P3123_R2,2023,7,25,,,,,,,,,,,,,,,,,,GS13-30 - ,streatham,herbicide,2023-07-25,11.0,12.25,0.0,,,,,,,,Paradigm,kg,0.025,
12855,STREATHAM_S5_P3123_R2,2023,8,25,,,,,,,,,,,,,,,,,,Flag -2,streatham,fungicide,2023-08-25,11.0,22.349999999999998,0.0,,,,,,,,Prosaro,L,0.3,
12856,STREATHAM_S5_P3123_R2,2023,8,25,,,,,,,,,,,,,,,,,,Flag -2,streatham,fungicide,2023-08-25,11.0,22.349999999999998,0.0,,,,,,,,Prosaro,L,0.3,
12857,STREATHAM_S5_P3123_R2,2023,9,1,,,,,,,,,,,,,,,,,,Urea 1,streatham,fertiliser,2023-09-01,8.5,75.0,0.0,,,,,,,,Urea,kg,150.0,
12858,STREATHAM_S5_P3123_R2,2023,9,12,,,,,,,,,,,,,,,,,,Urea 2,streatham,fertiliser,2023-09-12,8.5,57.5,0.0,,,,,,,,Urea,kg,115.0,
12859,STREATHAM_S5_P3123_R2,2023,9,18,,,,,,,,,,,,,,,,,,GS 49,streatham,fungicide,2023-09-18,11.0,57.12,0.0,,,,,,,,Radial,L,0.84,
12860,STREATHAM_S5_P3123_R2,2023,9,18,,,,,,,,,,,,,,,,,,GS 49,streatham,fungicide,2023-09-18,11.0,57.12,0.0,,,,,,,,Radial,L,0.84,
12861,STREATHAM_S5_P3123_R2,2023,9,27,,,,,,,,,,,,,,,,,,Urea 3,streatham,fertiliser,2023-09-27,8.5,57.5,0.0,,,,,,,,Urea,kg,115.0,
12862,STREATHAM_S5_P3123_R2,2024,1,13,Barley,,,,,,,,,,,,,,,,,,streatham,termination,2024-01-13,80.0,0.0,1841.0439999999999,,success,sale,6178.0,,,stubble,,,,
12863,STREATHAM_S5_P3123_R3,2023,5,2,,,,,,,,,,,,,,,,,,Pre sowing - Knockdown,streatham,herbicide,2023-05-02,11.0,2.8000000000000003,0.0,,,,,,,,AMS,kg,0.8,
12864,STREATHAM_S5_P3123_R3,2023,5,2,,,,,,,,,,,,,,,,,,Pre sowing - Knockdown,streatham,herbicide,2023-05-02,11.0,36.0,0.0,,,,,,,,Crucial,L,3.0,
12865,STREATHAM_S5_P3123_R3,2023,5,5,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-05,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12866,STREATHAM_S5_P3123_R3,2023,5,11,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-11,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12867,STREATHAM_S5_P3123_R3,2023,5,17,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-17,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12868,STREATHAM_S5_P3123_R3,2023,5,22,,,,,,,,,,,,,,,,,,IBS - ,streatham,herbicide,2023-05-22,11.0,37.56,0.0,,,,,,,,Boxer Gold,L,3.0,
12869,STREATHAM_S5_P3123_R3,2023,5,22,,,,,,,,,,,,,,,,,,IBS - ,streatham,herbicide,2023-05-22,11.0,51.0,0.0,,,,,,,,Avadex Xtra,L,3.0,
12870,STREATHAM_S5_P3123_R3,2023,5,22,,,,,,,,,,,,,,,,,,all site - PSPE,streatham,pesticide,2023-05-22,11.0,11.6,0.0,,,,,,,,Pyrinex Super,L,1.0,RLEM
12871,STREATHAM_S5_P3123_R3,2023,5,23,,,,,,,,,,,,,,,,,,,streatham,fertiliser,2023-05-23,8.5,74.75,0.0,,,,,,,,MAP,kg,130.0,
12872,STREATHAM_S5_P3123_R3,2023,5,23,barley,,,rgt planet,,,True,,,sale,180.0,,,15.0,,,On-time,,streatham,sowing,2023-05-23,50.0,0.0,0.0,STREATHAM,,,,,,,,,,
12873,STREATHAM_S5_P3123_R3,2023,5,24,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-24,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12874,STREATHAM_S5_P3123_R3,2023,6,2,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs,streatham,pesticide,2023-06-02,11.0,75.0,0.0,,,,,,,,Metarex,kg,5.0,Slugs
12875,STREATHAM_S5_P3123_R3,2023,6,16,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs,streatham,pesticide,2023-06-16,11.0,75.0,0.0,,,,,,,,Metarex,kg,5.0,Slugs
12876,STREATHAM_S5_P3123_R3,2023,7,25,,,,,,,,,,,,,,,,,,GS13-30 - ,streatham,herbicide,2023-07-25,11.0,5.04,0.0,,,,,,,,Agritone LVE 570,kg,0.63,
12877,STREATHAM_S5_P3123_R3,2023,7,25,,,,,,,,,,,,,,,,,,GS13-30 - ,streatham,herbicide,2023-07-25,11.0,12.25,0.0,,,,,,,,Paradigm,kg,0.025,
12878,STREATHAM_S5_P3123_R3,2023,8,25,,,,,,,,,,,,,,,,,,Flag -2,streatham,fungicide,2023-08-25,11.0,22.349999999999998,0.0,,,,,,,,Prosaro,L,0.3,
12879,STREATHAM_S5_P3123_R3,2023,8,25,,,,,,,,,,,,,,,,,,Flag -2,streatham,fungicide,2023-08-25,11.0,22.349999999999998,0.0,,,,,,,,Prosaro,L,0.3,
12880,STREATHAM_S5_P3123_R3,2023,9,1,,,,,,,,,,,,,,,,,,Urea 1,streatham,fertiliser,2023-09-01,8.5,75.0,0.0,,,,,,,,Urea,kg,150.0,
12881,STREATHAM_S5_P3123_R3,2023,9,12,,,,,,,,,,,,,,,,,,Urea 2,streatham,fertiliser,2023-09-12,8.5,57.5,0.0,,,,,,,,Urea,kg,115.0,
12882,STREATHAM_S5_P3123_R3,2023,9,18,,,,,,,,,,,,,,,,,,GS 49,streatham,fungicide,2023-09-18,11.0,57.12,0.0,,,,,,,,Radial,L,0.84,
12883,STREATHAM_S5_P3123_R3,2023,9,18,,,,,,,,,,,,,,,,,,GS 49,streatham,fungicide,2023-09-18,11.0,57.12,0.0,,,,,,,,Radial,L,0.84,
12884,STREATHAM_S5_P3123_R3,2023,9,27,,,,,,,,,,,,,,,,,,Urea 3,streatham,fertiliser,2023-09-27,8.5,57.5,0.0,,,,,,,,Urea,kg,115.0,
12885,STREATHAM_S5_P3123_R3,2024,1,13,Barley,,,,,,,,,,,,,,,,,,streatham,termination,2024-01-13,80.0,0.0,1722.1419999999998,,success,sale,5779.0,,,stubble,,,,
12886,STREATHAM_S6.1_P1231_R1,2023,5,2,,,,,,,,,,,,,,,,,,Pre sowing - Knockdown,streatham,herbicide,2023-05-02,11.0,2.8000000000000003,0.0,,,,,,,,AMS,kg,0.8,
12887,STREATHAM_S6.1_P1231_R1,2023,5,2,,,,,,,,,,,,,,,,,,Pre sowing - Knockdown,streatham,herbicide,2023-05-02,11.0,36.0,0.0,,,,,,,,Crucial,L,3.0,
12888,STREATHAM_S6.1_P1231_R1,2023,5,5,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-05,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12889,STREATHAM_S6.1_P1231_R1,2023,5,11,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-11,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12890,STREATHAM_S6.1_P1231_R1,2023,5,13,balansa clover,balansa clover,chicory ,bolta,bolta,puna,True,True,True,fodder,3.0,2.0,5.0,5.0,5.0,5.0,On-time,S6,streatham,sowing,2023-05-13,50.0,0.0,0.0,STREATHAM,,,,,,,,,,
12891,STREATHAM_S6.1_P1231_R1,2023,5,13,,,,,,,,,,,,,,,,,,,streatham,fertiliser,2023-05-13,8.5,57.49999999999999,0.0,,,,,,,,MAP,kg,100.0,
12892,STREATHAM_S6.1_P1231_R1,2023,5,17,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-17,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12893,STREATHAM_S6.1_P1231_R1,2023,5,22,,,,,,,,,,,,,,,,,,all site - PSPE,streatham,pesticide,2023-05-22,11.0,11.6,0.0,,,,,,,,Pyrinex Super,L,1.0,RLEM
12894,STREATHAM_S6.1_P1231_R1,2023,5,24,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-24,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12895,STREATHAM_S6.1_P1231_R1,2023,6,2,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs,streatham,pesticide,2023-06-02,11.0,75.0,0.0,,,,,,,,Metarex,kg,5.0,Slugs
12896,STREATHAM_S6.1_P1231_R1,2023,6,16,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs,streatham,pesticide,2023-06-16,11.0,75.0,0.0,,,,,,,,Metarex,kg,5.0,Slugs
12897,STREATHAM_S6.1_P1231_R1,2023,12,5,balansa clover,,,,,,,,,,,,,,,,,sown + grazed,streatham,termination,2023-12-05,80.0,0.0,0.0,,success,fodder,0.0,,,stubble,,,,
12898,STREATHAM_S6.1_P1231_R2,2023,5,2,,,,,,,,,,,,,,,,,,Pre sowing - Knockdown,streatham,herbicide,2023-05-02,11.0,2.8000000000000003,0.0,,,,,,,,AMS,kg,0.8,
12899,STREATHAM_S6.1_P1231_R2,2023,5,2,,,,,,,,,,,,,,,,,,Pre sowing - Knockdown,streatham,herbicide,2023-05-02,11.0,36.0,0.0,,,,,,,,Crucial,L,3.0,
12900,STREATHAM_S6.1_P1231_R2,2023,5,5,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-05,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12901,STREATHAM_S6.1_P1231_R2,2023,5,11,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-11,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12902,STREATHAM_S6.1_P1231_R2,2023,5,13,balansa clover,balansa clover,chicory ,bolta,bolta,puna,True,True,True,fodder,3.0,2.0,5.0,5.0,5.0,5.0,On-time,S6,streatham,sowing,2023-05-13,50.0,0.0,0.0,STREATHAM,,,,,,,,,,
12903,STREATHAM_S6.1_P1231_R2,2023,5,13,,,,,,,,,,,,,,,,,,,streatham,fertiliser,2023-05-13,8.5,57.49999999999999,0.0,,,,,,,,MAP,kg,100.0,
12904,STREATHAM_S6.1_P1231_R2,2023,5,17,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-17,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12905,STREATHAM_S6.1_P1231_R2,2023,5,22,,,,,,,,,,,,,,,,,,all site - PSPE,streatham,pesticide,2023-05-22,11.0,11.6,0.0,,,,,,,,Pyrinex Super,L,1.0,RLEM
12906,STREATHAM_S6.1_P1231_R2,2023,5,24,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-24,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12907,STREATHAM_S6.1_P1231_R2,2023,6,2,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs,streatham,pesticide,2023-06-02,11.0,75.0,0.0,,,,,,,,Metarex,kg,5.0,Slugs
12908,STREATHAM_S6.1_P1231_R2,2023,6,16,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs,streatham,pesticide,2023-06-16,11.0,75.0,0.0,,,,,,,,Metarex,kg,5.0,Slugs
12909,STREATHAM_S6.1_P1231_R2,2023,12,5,balansa clover,,,,,,,,,,,,,,,,,sown + grazed,streatham,termination,2023-12-05,80.0,0.0,0.0,,success,fodder,0.0,,,stubble,,,,
12910,STREATHAM_S6.1_P1231_R3,2023,5,2,,,,,,,,,,,,,,,,,,Pre sowing - Knockdown,streatham,herbicide,2023-05-02,11.0,2.8000000000000003,0.0,,,,,,,,AMS,kg,0.8,
12911,STREATHAM_S6.1_P1231_R3,2023,5,2,,,,,,,,,,,,,,,,,,Pre sowing - Knockdown,streatham,herbicide,2023-05-02,11.0,36.0,0.0,,,,,,,,Crucial,L,3.0,
12912,STREATHAM_S6.1_P1231_R3,2023,5,5,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-05,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12913,STREATHAM_S6.1_P1231_R3,2023,5,11,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-11,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12914,STREATHAM_S6.1_P1231_R3,2023,5,13,balansa clover,balansa clover,chicory ,bolta,bolta,puna,True,True,True,fodder,3.0,2.0,5.0,5.0,5.0,5.0,On-time,S6,streatham,sowing,2023-05-13,50.0,0.0,0.0,STREATHAM,,,,,,,,,,
12915,STREATHAM_S6.1_P1231_R3,2023,5,13,,,,,,,,,,,,,,,,,,,streatham,fertiliser,2023-05-13,8.5,57.49999999999999,0.0,,,,,,,,MAP,kg,100.0,
12916,STREATHAM_S6.1_P1231_R3,2023,5,17,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-17,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12917,STREATHAM_S6.1_P1231_R3,2023,5,22,,,,,,,,,,,,,,,,,,all site - PSPE,streatham,pesticide,2023-05-22,11.0,11.6,0.0,,,,,,,,Pyrinex Super,L,1.0,RLEM
12918,STREATHAM_S6.1_P1231_R3,2023,5,24,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-24,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12919,STREATHAM_S6.1_P1231_R3,2023,6,2,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs,streatham,pesticide,2023-06-02,11.0,75.0,0.0,,,,,,,,Metarex,kg,5.0,Slugs
12920,STREATHAM_S6.1_P1231_R3,2023,6,16,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs,streatham,pesticide,2023-06-16,11.0,75.0,0.0,,,,,,,,Metarex,kg,5.0,Slugs
12921,STREATHAM_S6.1_P1231_R3,2023,12,5,balansa clover,,,,,,,,,,,,,,,,,sown + grazed,streatham,termination,2023-12-05,80.0,0.0,0.0,,success,fodder,0.0,,,stubble,,,,
12922,STREATHAM_S6.1_P2312_R1,2023,5,2,,,,,,,,,,,,,,,,,,Pre sowing - Knockdown,streatham,herbicide,2023-05-02,11.0,2.8000000000000003,0.0,,,,,,,,AMS,kg,0.8,
12923,STREATHAM_S6.1_P2312_R1,2023,5,2,,,,,,,,,,,,,,,,,,Pre sowing - Knockdown,streatham,herbicide,2023-05-02,11.0,36.0,0.0,,,,,,,,Crucial,L,3.0,
12924,STREATHAM_S6.1_P2312_R1,2023,5,4,,,,,,,,,,,,,,,,,,IBS - ,streatham,herbicide,2023-05-04,11.0,12.5,0.0,,,,,,,,Overwatch,L,1.25,
12925,STREATHAM_S6.1_P2312_R1,2023,5,4,,,,,,,,,,,,,,,,,,IBS - ,streatham,herbicide,2023-05-04,11.0,24.0,0.0,,,,,,,,TriflurX,L,3.0,
12926,STREATHAM_S6.1_P2312_R1,2023,5,4,,,,,,,,,,,,,,,,,,,streatham,fertiliser,2023-05-04,8.5,74.75,0.0,,,,,,,,MAP,kg,130.0,
12927,STREATHAM_S6.1_P2312_R1,2023,5,4,canola,,,45y95,,,True,,,sale,40.0,,,5.0,,,Early,,streatham,sowing,2023-05-04,50.0,0.0,0.0,STREATHAM,,,,,,,,,,
12928,STREATHAM_S6.1_P2312_R1,2023,5,5,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-05,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12929,STREATHAM_S6.1_P2312_R1,2023,5,11,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-11,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12930,STREATHAM_S6.1_P2312_R1,2023,5,17,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-17,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12931,STREATHAM_S6.1_P2312_R1,2023,5,22,,,,,,,,,,,,,,,,,,all site - PSPE,streatham,pesticide,2023-05-22,11.0,11.6,0.0,,,,,,,,Pyrinex Super,L,1.0,RLEM
12932,STREATHAM_S6.1_P2312_R1,2023,5,24,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs and millipedes - Slugs and millipedes,streatham,pesticide,2023-05-24,11.0,176.0,0.0,,,,,,,,Transcend,kg,8.0,faw
12933,STREATHAM_S6.1_P2312_R1,2023,6,2,,,,,,,,,,,,,,,,,,all site - Molluscicide - Slugs,streatham,pesticide,2023-06-02,11.0,75.0,0.0,,,,,,,,Metarex,kg,5.0,Slugs
12934,STREATHAM_S6.1_P2312_R1,2023,6,3,,,,,,,,,,,,,,,,,,4-6 leaf,streatham,fungicide,2023-06-03,11.0,33.525,0.0,,,,,,,,Prosaro,L,0.45,
